user_id;affiliate_id;register_date
231911;1818;02/09/2022
231960;1548;08/02/2022
231966;1159;27/06/2022
232016;1152;30/08/2022
232082;1629;20/10/2022
232240;1782;22/06/2022
232256;1905;02/03/2022
232331;1592;03/02/2022
232346;1852;09/02/2022
232390;1463;07/04/2022
232414;1854;06/05/2022
232451;1568;13/07/2022
232553;1065;07/10/2022
232565;1121;14/10/2022
232583;1875;16/03/2022
232608;1712;26/04/2022
232629;1292;04/06/2022
232647;1772;24/07/2022
232663;1357;18/04/2022
232664;1665;23/05/2022
232696;1895;09/03/2022
232777;1860;12/01/2022
232782;1721;08/07/2022
232784;1516;27/11/2022
232799;1924;21/09/2022
232811;1894;21/03/2022
232833;1991;21/07/2022
232864;1674;18/06/2022
232896;1534;12/02/2022
232978;1493;10/02/2022
233039;1120;01/04/2022
233049;1790;05/04/2022
233107;1278;19/02/2022
233109;1253;28/02/2022
233132;1780;07/03/2022
233135;1146;24/08/2022
233142;1465;28/04/2022
233169;1255;19/09/2022
233192;1311;21/03/2022
233205;1109;04/11/2022
233217;1924;05/05/2022
233259;1382;17/08/2022
233275;1490;23/06/2022
233299;1629;28/02/2022
233321;1258;20/09/2022
233333;1727;08/05/2022
233417;1352;27/11/2022
233427;1313;17/10/2022
233456;1168;08/05/2022
233494;1329;04/07/2022
233528;1127;15/10/2022
233566;1168;29/08/2022
233640;1821;19/01/2022
233662;1908;04/03/2022
233689;1903;15/05/2022
233695;1173;20/02/2022
233703;1943;29/08/2022
233761;1429;13/09/2022
233762;1871;30/11/2022
233917;1315;13/02/2022
233944;1500;06/02/2022
233987;1575;22/09/2022
233991;1284;21/02/2022
234083;1302;21/03/2022
234094;1594;05/03/2022
234105;1887;26/05/2022
234161;1857;10/10/2022
234172;1279;04/04/2022
234177;1554;24/09/2022
234192;1289;29/11/2022
234220;1380;11/07/2022
234319;1908;30/06/2022
234369;1124;28/11/2022
234372;1119;17/03/2022
234422;1338;11/02/2022
234438;1888;03/05/2022
234508;1324;11/02/2022
234613;1606;25/10/2022
234652;1283;26/10/2022
234661;1775;06/09/2022
234682;1068;21/10/2022
234730;1864;10/04/2022
234781;1025;06/11/2022
234805;1778;13/05/2022
234819;1468;01/10/2022
234901;1868;14/11/2022
234930;1115;20/11/2022
235007;1239;05/06/2022
235026;1800;04/05/2022
235093;1829;11/04/2022
235115;1119;27/01/2022
235117;1140;28/09/2022
235132;1021;15/06/2022
235199;1762;04/03/2022
235231;1612;23/06/2022
235239;1235;21/03/2022
235243;1527;22/04/2022
235318;1068;13/06/2022
235335;1871;30/03/2022
235351;1769;02/01/2022
235357;1925;22/02/2022
235447;1172;29/05/2022
235449;1206;05/07/2022
235479;1316;13/05/2022
235531;1653;15/01/2022
235535;1030;10/02/2022
235536;1058;05/02/2022
235544;1708;14/01/2022
235547;1069;23/04/2022
235563;1549;31/10/2022
235630;1233;06/08/2022
235633;1995;01/03/2022
235641;1524;22/10/2022
235655;1790;16/02/2022
235685;1037;01/07/2022
235720;1627;01/08/2022
235746;1545;14/11/2022
235747;1952;17/01/2022
235807;1159;11/01/2022
235831;1661;11/03/2022
235836;1541;08/09/2022
235864;1497;14/03/2022
236029;1595;08/11/2022
236085;1045;03/12/2022
236086;1653;13/05/2022
236140;1553;29/08/2022
236168;1155;04/06/2022
236191;1022;22/02/2022
236217;1820;24/10/2022
236254;1673;14/10/2022
236270;1792;10/10/2022
236279;1174;21/10/2022
236383;1233;28/05/2022
236402;1689;01/07/2022
236435;1273;22/06/2022
236439;1275;09/07/2022
236456;1367;08/03/2022
236460;1035;11/11/2022
236461;1999;07/10/2022
236503;1768;03/02/2022
236547;1725;26/07/2022
236587;1187;20/07/2022
236600;1087;02/02/2022
236634;1325;08/03/2022
236639;1689;01/06/2022
236663;1048;10/09/2022
236877;1944;17/08/2022
236909;1209;29/10/2022
236964;1764;17/03/2022
236971;1712;11/02/2022
236972;1694;21/10/2022
236996;1840;30/04/2022
237008;1484;30/07/2022
237033;1390;20/03/2022
237045;1976;04/08/2022
237075;1964;20/09/2022
237092;1013;28/01/2022
237129;1914;10/04/2022
237145;1174;23/11/2022
237146;1481;25/06/2022
237173;1549;27/02/2022
237217;1959;17/06/2022
237220;1382;25/05/2022
237224;1206;12/07/2022
237238;1817;21/09/2022
237329;1564;15/04/2022
237361;1268;05/01/2022
237698;1048;20/11/2022
237699;1586;11/01/2022
237712;1565;18/06/2022
237722;1868;05/01/2022
237765;1073;09/11/2022
237784;1511;18/08/2022
237869;1234;14/07/2022
237882;1363;01/06/2022
237938;1776;09/02/2022
237962;1646;21/09/2022
237973;1683;21/04/2022
237986;1643;11/07/2022
237988;1392;15/11/2022
237997;1488;11/02/2022
238020;1716;09/07/2022
238094;1076;06/09/2022
238099;1965;22/07/2022
238118;1550;05/02/2022
238151;1953;03/10/2022
238178;1395;12/02/2022
238267;1524;01/01/2022
238279;1791;31/07/2022
238346;1566;21/08/2022
238348;1948;26/06/2022
238388;1310;20/04/2022
238413;1626;11/07/2022
238432;1012;05/01/2022
238499;1448;04/03/2022
238523;1220;23/07/2022
238592;1223;23/02/2022
238595;1283;04/12/2022
238658;1432;23/09/2022
238665;1767;22/08/2022
238692;1826;28/08/2022
238778;1961;18/04/2022
238862;1612;01/10/2022
238863;1914;15/04/2022
238879;1669;02/11/2022
238906;1366;24/10/2022
238910;1493;29/04/2022
238981;1068;08/02/2022
238993;1992;18/04/2022
239021;1614;27/03/2022
239068;1359;16/01/2022
239085;1428;22/05/2022
239112;1824;19/07/2022
239175;1424;15/08/2022
239221;1929;18/01/2022
239249;1929;18/09/2022
239256;1273;20/09/2022
239281;1558;08/07/2022
239292;1032;20/10/2022
239293;1582;01/07/2022
239301;1299;06/05/2022
239439;1948;24/09/2022
239470;1811;27/09/2022
239497;1560;27/05/2022
239570;1001;26/05/2022
239592;1928;20/04/2022
239604;1569;05/11/2022
239619;1529;20/06/2022
239649;1100;29/11/2022
239657;1020;14/02/2022
239831;1141;02/11/2022
239863;1644;02/01/2022
239879;1951;30/07/2022
239881;1293;15/07/2022
239892;1991;14/03/2022
239898;1011;06/04/2022
239952;1250;05/07/2022
239966;1780;06/04/2022
239974;1011;08/04/2022
240182;1791;30/08/2022
240186;1807;18/10/2022
240187;1958;13/04/2022
240199;1953;08/06/2022
240302;1957;16/11/2022
240390;1636;15/10/2022
240448;1349;06/11/2022
240472;1450;27/05/2022
240731;1018;19/09/2022
240739;1950;01/05/2022
240746;1461;23/10/2022
240766;1271;13/04/2022
240819;1582;02/08/2022
240909;1598;03/09/2022
240927;1856;15/08/2022
240931;1970;05/11/2022
240940;1147;12/02/2022
240965;1655;05/12/2022
241012;1231;29/11/2022
241053;1480;03/08/2022
241078;1510;27/11/2022
241087;1086;05/04/2022
241104;1355;28/08/2022
241184;1451;15/10/2022
241269;1322;02/06/2022
241307;1140;02/09/2022
241380;1829;31/03/2022
241409;1454;15/10/2022
241440;1926;11/10/2022
241441;1314;03/12/2022
241473;1989;26/05/2022
241510;1201;11/01/2022
241512;1333;10/01/2022
241517;1294;11/08/2022
241587;1280;13/03/2022
241602;1142;02/01/2022
241619;1128;09/11/2022
241638;1408;23/05/2022
241717;1603;17/08/2022
241721;1676;27/01/2022
241751;1726;02/01/2022
241778;1173;10/08/2022
241793;1266;31/05/2022
241804;1660;02/06/2022
241817;1964;08/03/2022
241826;1713;18/01/2022
241840;1866;13/01/2022
241845;1495;17/10/2022
241847;1630;04/07/2022
241856;1506;28/05/2022
241860;1741;07/10/2022
241866;1015;19/11/2022
241899;1886;25/06/2022
241936;1130;28/03/2022
241964;1414;20/02/2022
241988;1128;07/03/2022
242112;1733;16/05/2022
242230;1019;03/05/2022
242256;1222;23/10/2022
242260;1898;26/08/2022
242313;1071;05/02/2022
242318;1119;14/03/2022
242323;1564;28/03/2022
242349;1789;15/01/2022
242364;1694;04/10/2022
242414;1362;13/10/2022
242534;1586;20/03/2022
242535;1778;29/07/2022
242539;1348;05/12/2022
242549;1397;18/07/2022
242581;1400;30/04/2022
242657;1986;08/06/2022
242825;1517;31/03/2022
242851;1951;26/06/2022
242859;1463;15/07/2022
242871;1766;12/04/2022
242883;1015;02/06/2022
242917;1743;27/07/2022
242924;1512;13/05/2022
242932;1506;05/01/2022
242961;1078;23/10/2022
242975;1973;28/10/2022
243019;1294;22/03/2022
243050;1693;16/07/2022
243086;1105;01/04/2022
243142;1531;24/07/2022
243154;1011;18/01/2022
243166;1668;08/05/2022
243179;1923;25/10/2022
243190;1071;16/02/2022
243213;1713;03/12/2022
243239;1648;02/06/2022
243288;1742;02/07/2022
243318;1452;04/01/2022
243321;1779;05/09/2022
243477;1344;12/03/2022
243492;1362;25/01/2022
243554;1926;04/08/2022
243557;1338;03/11/2022
243567;1436;01/01/2022
243591;1916;29/06/2022
243705;1070;04/04/2022
243715;1369;05/08/2022
243751;1534;28/05/2022
243762;1626;03/03/2022
243822;1835;03/11/2022
243831;1388;21/07/2022
243868;1528;13/02/2022
243925;1402;02/05/2022
243990;1188;16/11/2022
244050;1686;25/07/2022
244058;1703;20/01/2022
244080;1188;11/06/2022
244150;1797;31/07/2022
244204;1367;04/06/2022
244286;1566;21/06/2022
244356;1330;28/02/2022
244412;1946;31/03/2022
244516;1631;09/10/2022
244537;1815;15/04/2022
244557;1493;12/09/2022
244564;1607;29/08/2022
244577;1517;15/06/2022
244619;1018;06/03/2022
244647;1336;15/08/2022
244697;1845;25/03/2022
244709;1923;22/08/2022
244770;1020;07/04/2022
244787;1061;18/01/2022
244788;1440;18/07/2022
244792;1090;06/04/2022
244796;1820;10/02/2022
244799;1543;25/03/2022
244825;1322;10/01/2022
244877;1237;07/10/2022
244915;1410;31/07/2022
244945;1844;01/08/2022
244957;1977;17/01/2022
244980;1082;27/03/2022
245057;1480;04/03/2022
245063;1911;14/08/2022
245263;1568;30/01/2022
245306;1653;23/11/2022
245312;1681;05/03/2022
245333;1971;05/01/2022
245382;1182;17/07/2022
245413;1817;05/03/2022
245539;1705;30/07/2022
245541;1262;23/02/2022
245623;1498;30/05/2022
245699;1104;28/09/2022
245705;1517;08/03/2022
245755;1225;13/06/2022
245862;1293;22/11/2022
245986;1820;26/08/2022
246019;1258;02/08/2022
246054;1413;24/03/2022
246066;1433;05/10/2022
246070;1999;27/09/2022
246165;1043;24/02/2022
246203;1993;03/02/2022
246215;1921;07/11/2022
246244;1576;14/01/2022
246252;1504;10/05/2022
246275;1944;30/11/2022
246285;1117;10/08/2022
246343;1824;15/10/2022
246379;1741;14/02/2022
246393;1575;10/03/2022
246450;1582;14/11/2022
246468;1821;19/05/2022
246471;1025;05/05/2022
246532;1665;26/08/2022
246536;1502;25/02/2022
246570;1392;03/08/2022
246572;1674;19/01/2022
246629;1452;31/05/2022
246723;1603;02/08/2022
246753;1605;21/09/2022
246755;1049;28/03/2022
246812;1281;29/05/2022
246826;1530;12/08/2022
246846;1091;29/05/2022
246910;1454;10/11/2022
246921;1575;20/07/2022
246968;1278;03/02/2022
247036;1787;20/02/2022
247037;1327;17/04/2022
247148;1559;12/07/2022
247195;1663;06/04/2022
247196;1985;04/08/2022
247225;1123;21/01/2022
247248;1323;20/11/2022
247280;1218;01/08/2022
247294;1347;02/07/2022
247382;1727;16/05/2022
247413;1451;29/08/2022
247445;1643;21/09/2022
247457;1774;18/03/2022
247467;1435;06/01/2022
247471;1066;01/12/2022
247535;1325;10/03/2022
247540;1734;03/12/2022
247572;1489;25/02/2022
247587;1309;12/04/2022
247667;1626;08/08/2022
247685;1550;14/07/2022
247702;1265;23/05/2022
247759;1568;11/07/2022
247776;1004;13/02/2022
247868;1703;18/08/2022
247912;1683;01/08/2022
247975;1018;29/06/2022
248086;1150;23/09/2022
248109;1241;25/02/2022
248113;1959;27/05/2022
248129;1065;27/08/2022
248169;1881;07/05/2022
248179;1237;05/02/2022
248318;1756;23/05/2022
248338;1081;09/04/2022
248354;1057;18/10/2022
248396;1136;27/06/2022
248413;1799;27/11/2022
248435;1861;17/11/2022
248476;1548;06/01/2022
248499;1115;10/05/2022
248514;1866;07/10/2022
248526;1768;22/11/2022
248560;1279;01/06/2022
248631;1516;25/03/2022
248710;1333;29/06/2022
248744;1391;01/09/2022
248751;1952;01/11/2022
248766;1490;25/10/2022
248811;1653;25/11/2022
248877;1213;23/05/2022
248907;1305;03/09/2022
248925;N/A;07/02/2022
248947;1554;24/07/2022
248960;1030;20/01/2022
248996;1403;21/05/2022
249005;1221;12/01/2022
249018;1828;19/03/2022
249040;1996;29/10/2022
249082;1698;15/01/2022
249219;1276;23/02/2022
249243;1942;22/01/2022
249297;1218;27/06/2022
249304;1759;29/06/2022
249310;1289;04/07/2022
249388;1496;23/07/2022
249392;1313;11/11/2022
249445;1748;16/03/2022
249499;1913;26/07/2022
249505;1064;01/12/2022
249522;1795;28/10/2022
249527;1777;01/03/2022
249581;1494;17/09/2022
249632;1376;06/02/2022
249647;1273;19/11/2022
249696;1939;14/06/2022
249771;1310;14/07/2022
249799;1482;10/11/2022
249816;1824;17/04/2022
249877;1564;19/08/2022
249889;1173;29/06/2022
249910;1184;30/08/2022
249937;1243;29/07/2022
249968;1035;02/09/2022
250046;1564;02/04/2022
250128;1585;18/03/2022
250132;1762;11/09/2022
250215;1268;15/11/2022
250219;1622;05/09/2022
250238;1484;13/11/2022
250333;1165;12/03/2022
250369;1175;09/06/2022
250372;1895;17/11/2022
250526;1796;01/11/2022
250537;1893;07/09/2022
250572;1528;08/02/2022
250600;1335;21/10/2022
250624;1537;08/01/2022
250627;1893;26/02/2022
250656;1634;28/01/2022
250678;1050;28/02/2022
250720;1765;19/10/2022
250743;1704;24/10/2022
250771;1633;30/01/2022
250846;1918;25/05/2022
250867;1140;16/05/2022
250886;1658;09/09/2022
250925;1920;17/07/2022
250942;1288;31/08/2022
251156;1551;17/07/2022
251277;1407;15/11/2022
251324;1422;21/08/2022
251370;1764;26/07/2022
251394;1242;09/07/2022
251412;1587;18/02/2022
251424;1437;23/10/2022
251494;1311;11/08/2022
251508;1608;12/06/2022
251543;1057;02/04/2022
251583;1520;17/04/2022
251605;1007;14/07/2022
251680;1293;20/10/2022
251702;1650;21/10/2022
251707;1286;27/08/2022
251732;1105;07/09/2022
251808;1299;24/09/2022
251813;1897;21/02/2022
251848;1472;05/09/2022
251915;1700;19/05/2022
251936;1782;14/02/2022
252001;1805;15/10/2022
252015;1127;04/02/2022
252032;1316;16/03/2022
252123;1403;27/05/2022
252236;1128;25/03/2022
252245;1080;28/09/2022
252267;1820;16/06/2022
252303;1280;13/11/2022
252323;1955;04/08/2022
252386;1152;19/10/2022
252398;1625;28/10/2022
252403;1623;17/05/2022
252440;1382;13/03/2022
252492;N/A;03/02/2022
252553;1273;26/11/2022
252559;1300;28/06/2022
252563;1593;19/02/2022
252583;1070;18/02/2022
252593;1288;05/03/2022
252627;1138;02/02/2022
252633;1090;28/08/2022
252642;1340;16/07/2022
252688;1912;24/02/2022
252699;1653;09/08/2022
252701;1492;19/05/2022
252773;1229;17/10/2022
252794;1821;24/09/2022
252796;1197;14/01/2022
252802;1052;20/02/2022
252830;1695;29/04/2022
252937;1128;19/11/2022
252999;1624;22/02/2022
253098;1776;04/02/2022
253101;1956;14/11/2022
253124;1808;10/01/2022
253136;1119;14/02/2022
253160;1394;05/09/2022
253167;1723;08/02/2022
253171;1820;04/06/2022
253194;1766;06/06/2022
253203;1513;29/08/2022
253301;1365;30/08/2022
253314;1984;08/11/2022
253396;1201;22/04/2022
253459;1673;20/07/2022
253500;1517;01/10/2022
253521;1947;11/10/2022
253556;1320;06/11/2022
253561;1462;02/07/2022
253586;1983;16/08/2022
253652;1142;04/11/2022
253708;1692;05/05/2022
253735;1990;24/07/2022
253738;1106;01/11/2022
253794;1296;14/06/2022
253801;1154;11/07/2022
253845;1009;06/05/2022
253849;1873;21/06/2022
253864;1511;03/02/2022
253892;1424;25/06/2022
253902;1839;16/08/2022
253908;1436;19/01/2022
253931;1009;16/01/2022
253962;1000;01/08/2022
253964;1927;17/03/2022
253993;1626;15/02/2022
254035;1643;15/11/2022
254041;1377;07/11/2022
254116;1384;07/07/2022
254118;1974;07/05/2022
254130;1332;02/12/2022
254197;1007;01/04/2022
254306;1021;11/02/2022
254325;1708;21/07/2022
254340;1777;21/09/2022
254389;1377;06/09/2022
254403;1149;25/11/2022
254470;1815;04/05/2022
254483;1375;13/07/2022
254498;1230;02/05/2022
254506;1055;25/09/2022
254520;1243;14/04/2022
254551;1551;05/09/2022
254624;1410;03/11/2022
254643;1832;06/06/2022
254656;1005;13/10/2022
254712;1822;03/04/2022
254721;1111;30/05/2022
254750;1926;20/05/2022
254761;1081;19/05/2022
254788;1413;27/07/2022
254804;1293;07/05/2022
254860;1982;27/07/2022
254867;1750;20/04/2022
254879;1203;01/09/2022
254896;1734;27/04/2022
254923;1291;18/01/2022
254954;1221;01/06/2022
255001;1295;10/03/2022
255024;1945;27/07/2022
255122;1280;13/01/2022
255180;1204;08/03/2022
255204;1419;01/11/2022
255226;1237;18/10/2022
255250;1692;21/09/2022
255253;1047;08/04/2022
255260;1286;05/05/2022
255301;1214;24/03/2022
255352;1100;07/10/2022
255455;1245;17/06/2022
255462;1385;27/10/2022
255470;1595;15/11/2022
255479;1419;01/05/2022
255507;1239;24/07/2022
255536;1401;06/08/2022
255570;1093;09/11/2022
255624;1064;03/06/2022
255640;1793;11/04/2022
255674;1659;20/08/2022
255679;1837;15/05/2022
255698;1580;10/07/2022
255704;1646;01/09/2022
255762;1016;07/08/2022
255773;1226;19/02/2022
255785;1459;11/08/2022
255805;1549;09/04/2022
255816;1219;30/06/2022
255830;1748;02/11/2022
255896;1040;03/03/2022
255913;1118;19/11/2022
255949;1465;01/08/2022
255989;1441;12/03/2022
256026;1706;01/04/2022
256048;1622;29/09/2022
256143;1959;06/06/2022
256233;1902;06/09/2022
256244;1428;14/04/2022
256305;1108;17/05/2022
256363;1383;27/06/2022
256370;1457;27/08/2022
256466;1045;11/10/2022
256483;1666;20/07/2022
256635;1897;05/05/2022
256694;1927;30/06/2022
256712;1967;05/04/2022
256797;1003;10/05/2022
256884;1419;23/07/2022
256941;1261;01/05/2022
256977;1163;29/07/2022
256997;1571;11/04/2022
257014;1727;04/09/2022
257035;1992;23/06/2022
257073;1283;04/10/2022
257075;1655;18/06/2022
257098;1908;25/11/2022
257110;1795;23/03/2022
257124;1063;09/07/2022
257142;1225;23/07/2022
257155;1246;25/04/2022
257169;1935;07/05/2022
257170;1820;07/10/2022
257247;1905;30/08/2022
257264;1356;26/10/2022
257321;1655;10/01/2022
257342;1725;04/08/2022
257402;1460;15/05/2022
257420;1040;30/01/2022
257500;1787;10/11/2022
257527;1719;24/02/2022
257586;1910;30/05/2022
257616;1765;11/04/2022
257617;1082;24/03/2022
257631;1449;12/04/2022
257632;1851;08/05/2022
257655;1415;18/03/2022
257660;1131;11/10/2022
257666;1175;10/04/2022
257683;1441;03/02/2022
257685;1512;16/03/2022
257709;1654;30/09/2022
257773;1719;28/03/2022
257794;1572;23/10/2022
257812;1546;28/03/2022
257841;1211;16/02/2022
257851;1897;11/09/2022
257852;1818;22/03/2022
257875;1135;13/06/2022
257883;1881;14/05/2022
257901;1261;10/06/2022
257906;1119;03/10/2022
257935;1344;29/10/2022
257937;1845;21/08/2022
258078;1492;13/08/2022
258118;1057;29/06/2022
258131;1666;07/03/2022
258165;1676;17/05/2022
258183;1188;17/09/2022
258206;1635;03/07/2022
258208;1722;25/11/2022
258322;1054;12/02/2022
258350;1420;25/02/2022
258456;1753;12/08/2022
258503;1463;13/10/2022
258588;1861;05/11/2022
258716;1402;07/06/2022
258787;1062;03/11/2022
258797;1272;10/10/2022
258798;1740;05/09/2022
258827;1633;09/08/2022
258837;1441;10/08/2022
258895;1441;28/09/2022
259015;1212;07/11/2022
259116;1105;18/01/2022
259119;1200;15/03/2022
259225;1475;30/05/2022
259229;1096;15/02/2022
259287;1989;10/02/2022
259347;1386;01/12/2022
259400;1025;31/10/2022
259485;1989;30/05/2022
259533;1926;16/06/2022
259552;1125;10/04/2022
259593;1326;28/05/2022
259610;2000;06/03/2022
259640;1283;30/05/2022
259748;1978;01/10/2022
259749;1626;08/05/2022
259753;1100;27/11/2022
259794;1946;06/06/2022
259801;1047;28/02/2022
259844;1643;19/04/2022
259859;1093;13/09/2022
259884;1480;12/01/2022
259893;1282;10/02/2022
259904;1222;23/04/2022
259976;1363;17/04/2022
260106;1243;03/08/2022
260202;1950;30/05/2022
260260;1506;15/01/2022
260280;1874;12/09/2022
260291;1924;23/03/2022
260372;1764;26/03/2022
260384;1074;30/09/2022
260402;1682;10/11/2022
260571;1665;04/06/2022
260638;1075;22/07/2022
